dataset,plot_id,start_date,end_date,latitude,longitude,diameter,height,species,plant_AGB_kg
CostaRica-Sierpe,Boca Guarumal_1,2012-01-01,2012-12-31,8.83903452309212,-83.5628989567528,14.1,,Pelliciera rhizophorae,100.457379287654
CostaRica-Sierpe,Boca Guarumal_1,2012-01-01,2012-12-31,8.83903452309212,-83.5628989567528,6.4,,Rhizophora mangle,15.6807245204692
CostaRica-Sierpe,Boca Guarumal_1,2012-01-01,2012-12-31,8.83903452309212,-83.5628989567528,13.1,,Pelliciera rhizophorae,83.6664491203967
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.8,,Rhizophora mangle,12.3170019447292
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,6.3,,Rhizophora mangle,15.0855153747055
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,7.1,,Rhizophora mangle,20.2484837976305
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,11.7,,Rhizophora mangle,69.9338647927713
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.3,,Rhizophora mangle,9.88339335883765
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,6.8,,Rhizophora mangle,18.2037628521206
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.2,,Rhizophora mangle,9.43550158294743
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,8.5,,Rhizophora mangle,31.6066139804992
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.8,,Rhizophora mangle,12.3170019447292
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.4,,Rhizophora mangle,10.3440599353447
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,7.1,,Rhizophora mangle,20.2484837976305
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,6.5,,Rhizophora mangle,16.2900404122617
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,7.9,,Rhizophora mangle,26.3635551049831
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,7.0,,Rhizophora mangle,19.552171996158
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,10.0,,Rhizophora mangle,47.3221925068892
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,6.7,,Pelliciera rhizophorae,15.8510286401167
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,7.8,,Rhizophora mangle,25.5452590445837
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,8.7,,Rhizophora mangle,33.4835810095626
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.2,,Rhizophora mangle,9.43550158294743
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.0,,Rhizophora mangle,8.57752621962709
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,9.6,,Rhizophora mangle,42.7558580637529
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,7.0,,Pelliciera rhizophorae,17.657919252655
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,6.1,,Pelliciera rhizophorae,12.5867161784059
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,6.8,,Rhizophora mangle,18.2037628521206
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.7,,Rhizophora mangle,11.8039755725943
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.1,,Rhizophora mangle,9.00025589617201
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,7.9,,Rhizophora mangle,26.3635551049831
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,9.5,,Rhizophora mangle,41.6576709463217
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.9,,Rhizophora mangle,12.843426979595
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.4,,Pelliciera rhizophorae,9.34190713537251
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,6.3,,Rhizophora mangle,15.0855153747055
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,6.1,,Rhizophora mangle,13.9369557684445
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,8.0,,Rhizophora mangle,27.1975583658608
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,5.2,,Rhizophora mangle,9.43550158294743
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,6.3,,Rhizophora mangle,15.0855153747055
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,6.4,,Rhizophora mangle,15.6807245204692
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,7.3,,Rhizophora mangle,21.6858597743314
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,11.8,,Rhizophora mangle,71.4306487989243
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,8.8,,Pelliciera rhizophorae,31.1094625732229
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,6.8,,Pelliciera rhizophorae,16.4401466292537
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,6.6,,Pelliciera rhizophorae,15.2749565385436
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,7.3,,Pelliciera rhizophorae,19.5848911770409
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,7.1,,Pelliciera rhizophorae,18.2867710020916
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,5.1,,Pelliciera rhizophorae,8.12829346525112
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,8.2,,Pelliciera rhizophorae,26.1119253243271
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,6.5,,Rhizophora mangle,16.2900404122617
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,5.2,,Pelliciera rhizophorae,8.52137169684896
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,6.0,,Pelliciera rhizophorae,12.0867643864909
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,8.8,,Pelliciera rhizophorae,31.1094625732229
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,7.0,,Pelliciera rhizophorae,17.657919252655
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,5.5,,Pelliciera rhizophorae,9.76959561247581
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,5.8,,Pelliciera rhizophorae,11.1237066560973
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,15.8,,Rhizophora mangle,147.568438755798
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,5.2,,Rhizophora mangle,9.43550158294743
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,7.1,,Pelliciera rhizophorae,18.2867710020916
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,8.9,,Rhizophora mangle,35.4264435360326
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,7.4,,Pelliciera rhizophorae,20.2543511823432
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,6.5,,Pelliciera rhizophorae,14.7118293700938
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,7.3,,Rhizophora mangle,21.6858597743314
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,6.2,,Pelliciera rhizophorae,13.0990930668491
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,5.8,,Pelliciera rhizophorae,11.1237066560973
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,9.5,,Rhizophora mangle,41.6576709463217
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,8.8,,Pelliciera rhizophorae,31.1094625732229
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,9.5,,Rhizophora mangle,41.6576709463217
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,11.0,,Rhizophora mangle,59.9819558815672
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,15.3,,Rhizophora mangle,136.251373332417
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,7.4,,Pelliciera rhizophorae,20.2543511823432
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,5.4,,Pelliciera rhizophorae,9.34190713537251
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,7.3,,Pelliciera rhizophorae,19.5848911770409
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,5.9,,Rhizophora mangle,12.843426979595
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,5.0,,Pelliciera rhizophorae,7.74651866828237
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,5.0,,Rhizophora mangle,8.57752621962709
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,6.9,,Pelliciera rhizophorae,17.0424104905316
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,7.2,,Pelliciera rhizophorae,18.9290628963688
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,11.5,,Pelliciera rhizophorae,60.50617420717
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,10.1,,Pelliciera rhizophorae,43.8080817408551
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,9.9,,Pelliciera rhizophorae,41.6828734157965
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,6.8,,Pelliciera rhizophorae,16.4401466292537
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,5.1,,Rhizophora mangle,9.00025589617201
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,17.0,,Rhizophora mangle,176.924441456605
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,10.5,,Rhizophora mangle,53.4269216110846
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,7.2,,Pelliciera rhizophorae,18.9290628963688
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,10.0,,Pelliciera rhizophorae,42.7375257495402
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,11.2,,Rhizophora mangle,62.7322362903815
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,11.6,,Pelliciera rhizophorae,61.8238453976907
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,6.8,,Pelliciera rhizophorae,16.4401466292537
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,10.6,,Pelliciera rhizophorae,49.4019913728267
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.5,,Pelliciera rhizophorae,28.5445032719208
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,9.5,,Pelliciera rhizophorae,37.6217941397181
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.4,,Pelliciera rhizophorae,27.7190485126504
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,7.7,,Pelliciera rhizophorae,22.345461635917
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,7.6,,Pelliciera rhizophorae,21.6345432769921
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,5.2,,Pelliciera rhizophorae,8.52137169684896
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,10.0,,Pelliciera rhizophorae,42.7375257495402
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,9.7,,Pelliciera rhizophorae,39.6209797229687
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,6.5,,Pelliciera rhizophorae,14.7118293700938
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,10.2,,Pelliciera rhizophorae,44.8946155859595
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,10.4,,Pelliciera rhizophorae,47.1159104580034
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,5.9,,Pelliciera rhizophorae,11.5991306018392
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,5.0,,Pelliciera rhizophorae,7.74651866828237
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,7.0,,Pelliciera rhizophorae,17.657919252655
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.6,,Pelliciera rhizophorae,29.3846675790559
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,11.8,,Pelliciera rhizophorae,64.5103075455764
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,5.4,,Pelliciera rhizophorae,9.34190713537251
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.9,,Pelliciera rhizophorae,31.9942602535885
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,6.4,,Rhizophora mangle,15.6807245204692
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,11.4,,Pelliciera rhizophorae,59.2054559843071
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.2,,Pelliciera rhizophorae,26.1119253243271
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.3,,Rhizophora mangle,29.7947961634254
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.4,,Rhizophora mangle,30.6926085873737
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,7.4,,Rhizophora mangle,22.4271360810656
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,5.0,,Rhizophora mangle,8.57752621962709
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,13.0,,Pelliciera rhizophorae,82.0869357028693
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,20.5,,Rhizophora mangle,280.90260941536
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,5.5,,Rhizophora mangle,10.8176286806452
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,6.7,,Pelliciera rhizophorae,15.8510286401167
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.2,,Rhizophora mangle,28.9130813085644
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,10.3,,Pelliciera rhizophorae,45.997200846821
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,6.7,,Pelliciera rhizophorae,15.8510286401167
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,6.3,,Pelliciera rhizophorae,13.6240010789378
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,12.7,,Pelliciera rhizophorae,77.4554336791712
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,7.2,,Pelliciera rhizophorae,18.9290628963688
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,9.2,,Pelliciera rhizophorae,34.7392405391298
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,9.0,,Pelliciera rhizophorae,32.8941014864484
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,8.0,,Pelliciera rhizophorae,24.5626056065847
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,6.5,,Pelliciera rhizophorae,14.7118293700938
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,9.8,,Pelliciera rhizophorae,40.644049902188
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,10.6,,Rhizophora mangle,54.7015884744739
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,9.0,,Pelliciera rhizophorae,32.8941014864484
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,10.4,,Pelliciera rhizophorae,47.1159104580034
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,15.4,,Rhizophora mangle,138.472289049374
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,9.5,,Pelliciera rhizophorae,37.6217941397181
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,5.7,,Pelliciera rhizophorae,10.6603832843809
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,9.8,,Pelliciera rhizophorae,40.644049902188
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,9.0,,Pelliciera rhizophorae,32.8941014864484
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,12.2,,Pelliciera rhizophorae,70.089506864379
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,10.3,,Pelliciera rhizophorae,45.997200846821
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,11.1,,Pelliciera rhizophorae,55.4043573505288
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,7.0,,Pelliciera rhizophorae,17.657919252655
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,10.2,,Pelliciera rhizophorae,44.8946155859595
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,10.3,,Rhizophora mangle,50.9315491497475
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,8.3,,Rhizophora mangle,29.7947961634254
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,7.4,,Pelliciera rhizophorae,20.2543511823432
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,14.0,,Pelliciera rhizophorae,98.695980436087
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,6.3,,Pelliciera rhizophorae,13.6240010789378
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,15.4,,Rhizophora mangle,138.472289049374
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,7.3,,Rhizophora mangle,21.6858597743314
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,7.3,,Pelliciera rhizophorae,19.5848911770409
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,13.4,,Pelliciera rhizophorae,88.5128359843478
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,8.1,,Pelliciera rhizophorae,25.3300837982751
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,25.6,,Rhizophora mangle,484.050909983662
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,9.4,,Rhizophora mangle,40.5766719634983
CostaRica-Sierpe,Boca Guarumal_2,2012-01-01,2012-12-31,8.838744932126428,-83.5629253891326,9.8,,Rhizophora mangle,45.0041391025461
CostaRica-Sierpe,Boca Guarumal_1,2012-01-01,2012-12-31,8.83903452309212,-83.5628989567528,25.2,,Rhizophora mangle,465.824828480219
CostaRica-Sierpe,Boca Guarumal_1,2012-01-01,2012-12-31,8.83903452309212,-83.5628989567528,5.0,,Rhizophora mangle,8.57752621962709
CostaRica-Sierpe,Boca Guarumal_1,2012-01-01,2012-12-31,8.83903452309212,-83.5628989567528,22.5,,Rhizophora mangle,353.083471823493
CostaRica-Sierpe,Boca Guarumal_1,2012-01-01,2012-12-31,8.83903452309212,-83.5628989567528,7.5,,Rhizophora mangle,23.183611034363
CostaRica-Sierpe,Boca Guarumal_1,2012-01-01,2012-12-31,8.83903452309212,-83.5628989567528,13.0,,Rhizophora mangle,90.8928091999712
CostaRica-Sierpe,Boca Guarumal_1,2012-01-01,2012-12-31,8.83903452309212,-83.5628989567528,22.0,,Rhizophora mangle,334.145994599972
CostaRica-Sierpe,Boca Guarumal_1,2012-01-01,2012-12-31,8.83903452309212,-83.5628989567528,30.5,,Rhizophora mangle,739.994927756516
CostaRica-Sierpe,Boca Guarumal_1,2012-01-01,2012-12-31,8.83903452309212,-83.5628989567528,10.0,,Rhizophora mangle,47.3221925068892
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,31.6,,Rhizophora racemosa,789.72757923218
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,11.5,,Pelliciera rhizophorae,60.50617420717
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,17.7,,Pelliciera rhizophorae,176.564737570797
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,9.0,,Pelliciera rhizophorae,32.8941014864484
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,20.9,,Rhizophora racemosa,288.676431071399
CostaRica-Sierpe,Boca Guarumal_5,2012-01-01,2012-12-31,8.838085568384567,-83.56299762113586,7.5,,Rhizophora racemosa,22.7189061361241
CostaRica-Sierpe,Boca Guarumal_4,2012-01-01,2012-12-31,8.838316309936266,-83.56290671179939,25.3,,Rhizophora racemosa,460.916307217953
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.7,,Rhizophora racemosa,32.8124179158297
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,6.5,,Rhizophora racemosa,15.9635139897442
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.3,,Rhizophora racemosa,29.1975730777443
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.3,,Rhizophora racemosa,29.1975730777443
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,7.9,,Rhizophora racemosa,25.8351096797162
CostaRica-Sierpe,Boca Guarumal_3,2012-01-01,2012-12-31,8.838546086832654,-83.56291916866067,8.5,,Rhizophora racemosa,30.9730738338968
